global_step,epoch,step_in_epoch,sample_idx,loss,running_mean_loss,lr,seconds
217,4,17,363,104.71034240722656,110.83168470414735,0.001,5.693063259124756
218,4,18,1360,127.67122650146484,111.33638970646538,0.001,3.380337715148926
219,4,19,1576,123.46627807617188,111.69390893007177,0.001,3.4375431537628174
220,4,20,250,97.82115173339844,111.28937747660684,0.001,4.232950210571289
221,4,21,1807,98.09638214111328,110.30808718292394,0.001,6.739138126373291
222,4,22,2443,98.34906768798828,109.67303334394184,0.001,5.480581045150757
223,4,23,2000,104.01481628417969,109.53403471410796,0.001,6.136883497238159
224,4,24,1182,105.84758758544922,109.34967408740931,0.001,5.4335033893585205
225,4,25,1113,119.19865417480469,109.96016021339413,0.001,7.070159673690796
226,4,26,1149,92.13423919677734,109.16056256076872,0.001,6.300159692764282
227,4,27,1443,106.8625717163086,109.03272595393405,0.001,5.978985786437988
228,4,28,1914,93.17906188964844,108.72235522412721,0.001,5.045756816864014
229,4,29,1334,130.5892791748047,109.13546390591891,0.001,3.6053590774536133
230,4,30,2479,116.45269775390625,109.4102806511855,0.001,5.581945896148682
231,4,31,2534,125.260986328125,109.70178788202577,0.001,5.638416528701782
232,4,32,2349,119.05006408691406,110.15163401689782,0.001,5.914933919906616
233,4,33,2782,109.84980010986328,110.13756221387807,0.001,7.28217625617981
234,4,34,1339,140.98448181152344,110.64537746668248,0.001,4.8588783740997314
235,4,35,2781,103.89051818847656,110.5045151024651,0.001,4.773819208145142
236,4,36,1480,119.83721160888672,110.64810556816578,0.001,4.567950963973999
237,4,37,2464,98.0105972290039,110.44954625834328,0.001,4.616666555404663
238,4,38,344,115.6199722290039,110.52808077209255,0.001,3.3585073947906494
239,4,39,2225,114.84384155273438,110.70333710781146,0.001,5.729149103164673
240,4,40,2197,109.14186096191406,110.65738628301114,0.001,7.157191276550293
241,4,41,1764,111.6750717163086,110.69676161874474,0.001,5.58712363243103
242,4,42,1909,111.07328796386719,110.71033733308019,0.001,7.334506988525391
243,4,43,2546,92.16738891601562,110.2189154614414,0.001,5.4710633754730225
244,4,44,2929,112.69013977050781,110.28327605678102,0.001,6.587239980697632
245,4,45,1706,113.54427337646484,110.3656672632454,0.001,6.019829273223877
246,4,46,2669,110.01325988769531,110.36140598011447,0.001,4.08775520324707
247,4,47,2149,106.38233184814453,110.26273241000423,0.001,6.528003931045532
248,4,48,175,122.0831527709961,110.46969689202459,0.001,4.9291582107543945
249,4,49,1551,112.86225128173828,110.52669414532515,0.001,5.182044506072998
